kind,tier,category,arch,state,date,n_patches,n_versions,series_name,web_url
noise,C,unrelated-cc,generic,new,2025-02-21,2,2,net: stmmac: thead: clean up clock rate setting,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tlToD-004W3g-HB@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-02-23,1,1,[wireless-next] wifi: mt76: mt7925: Remove unnecessary if-check,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250223232127.99357-2-thorsten.blum@linux.dev/
noise,C,unrelated-cc,generic,new,2025-02-24,2,5,net: stmmac: dwc-qos: clean up clock initialisation,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tmbhj-004vSz-Pt@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-02-25,1,1,"[next] scsi: ufs: rockchip: Fix spelling mistake ""susped"" -> ""suspend""",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250225101142.161474-1-colin.i.king@gmail.com/
noise,C,unrelated-cc,generic,new,2025-02-25,1,1,"[v4,net-next] net: ethernet: mtk_ppe_offload: Allow QinQ, double ETH_P_8021Q only",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250225201509.20843-1-ericwouds@gmail.com/
noise,C,unrelated-cc,generic,new,2025-02-26,1,1,[-next] scsi: ufs: rockchip: Simplify bool conversion,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250226021157.77934-1-jiapeng.chong@linux.alibaba.com/
noise,C,unrelated-cc,generic,new,2025-02-26,1,1,media: rkisp1: Apply full quantization when color space JPEG is requested,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250226192413.2903243-1-stefan.klug@ideasonboard.com/
noise,C,unrelated-cc,generic,new,2025-02-26,6,2,ufs-exynos fixes for gs101,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250226220414.343659-6-peter.griffin@linaro.org/
noise,C,unrelated-cc,generic,new,2025-02-27,11,4,net: stmmac: cleanup transmit clock setting,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tna0F-0052sS-Lr@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-02-27,1,1,[net] net: ti: icss-iep: Reject perout generation request,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250227092441.1848419-1-m-malladi@ti.com/
noise,C,unrelated-cc,generic,new,2025-02-27,1,1,"[v2,2/3] ethernet: stmmac: dwmac-rk: Add gmac support for rk3562",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250227110652.2342729-2-kever.yang@rock-chips.com/
noise,C,unrelated-cc,generic,new,2025-02-27,3,2,Fix full range quantization on rkisp1 based devices,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250227114558.3097101-4-stefan.klug@ideasonboard.com/
noise,C,unrelated-cc,other,new,2025-02-27,6,8,Enable SGMII and 2500BASEX interface mode switching for Intel platforms,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250227121522.1802832-5-yong.liang.choong@linux.intel.com/
noise,C,unrelated-cc,generic,new,2025-02-27,5,2,net: stmmac: fix resume failures due to RX clock,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tnf1N-0056L5-2X@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-02-27,2,2,net: ethtool: netlink: Fix notifications for,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250227182454.1998236-2-maxime.chevallier@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-02-28,1,1,[net-next] net: dsa: mt7530: make use of REGMAP_IRQ,https://patchwork.kernel.org/project/linux-arm-kernel/patch/0d50a1437c6d298b13fb19db546a20d10b643cc3.1740708525.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-02-28,15,16,Introduce flowtable hw offloading in airoha_eth driver,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250228-airoha-en7581-flowtable-offload-v8-12-01dc1653f46e@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-01,1,1,"[net-next,v2] dsa: mt7530: Utilize REGMAP_IRQ for interrupt handling",https://patchwork.kernel.org/project/linux-arm-kernel/patch/221013c3530b61504599e285c341a993f6188f00.1740792674.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-03-01,1,1,"[net,v2] net: ethtool: netlink: Allow NULL nlattrs when getting a phy_device",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250301141114.97204-1-maxime.chevallier@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-03-02,1,1,[net] net: ethtool: Set the req_info->dev on DUMP requests for each dev,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250302162137.698092-1-maxime.chevallier@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-03-03,2,6,Allow non-coherent video capture buffers on Rockchip ISP V1,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250303-b4-rkisp-noncoherent-v4-2-e32e843fb6ef@gmail.com/
noise,C,unrelated-cc,generic,new,2025-03-04,1,1,[net] net: dsa: mt7530: Fix traffic flooding for MMIO devices,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250304-mt7988-flooding-fix-v1-1-905523ae83e9@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-04,2,4,Add perout configuration support in IEP driver,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250304105753.1552159-2-m-malladi@ti.com/
noise,C,unrelated-cc,generic,new,2025-03-04,1,1,[net-next] net: stmmac: simplify phylink_suspend() and phylink_resume() calls,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tpQL1-005St4-Hn@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-05,1,2,[v3] media: s5p-mfc: Corrected NV12M/NV21M plane-sizes,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250305055308.111300-1-aakarsh.jain@samsung.com/
noise,C,unrelated-cc,generic,new,2025-03-05,1,2,[v2] media: s5p-mfc: Support for handling RET_ENC_BUFFER_FULL interrupt,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250305055308.111300-2-aakarsh.jain@samsung.com/
noise,C,unrelated-cc,generic,new,2025-03-05,1,1,media: imx-mipi-csis: Fix v4l2 mbus frame descriptor type,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250305055655.6622-1-inbaraj.e@samsung.com/
noise,C,unrelated-cc,generic,new,2025-03-05,3,4,net: ti: icssg-prueth: Add native mode XDP support,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250305101422.1908370-4-m-malladi@ti.com/
noise,C,unrelated-cc,generic,new,2025-03-05,15,12,bridge-fastpath and related improvements,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250305102949.16370-8-ericwouds@gmail.com/
noise,C,unrelated-cc,generic,new,2025-03-05,1,1,[net-next] net: stmmac: avoid shadowing global buf_sz,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tpswi-005U6C-Py@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-05,1,1,"[net-next] net: stmmac: mostly remove ""buf_sz""",https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tpswn-005U6I-TU@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-06,3,2,"Use DELAY_ENABLE macro for RK3328, RK3566/RK3568 and RK3588",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250306203858.1677595-2-jonas@kwiboo.se/
noise,C,unrelated-cc,generic,new,2025-03-07,1,1,[net-next] net: stmmac: remove write-only priv->speed,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tqLJJ-005aQm-Mv@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-07,1,6,fix the DMA API misuse problem for page_pool,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250307092356.638242-2-linyunsheng@huawei.com/
noise,C,unrelated-cc,generic,new,2025-03-07,13,10,net: phy: Rework linkmodes handling in a dedicated file,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250307173611.129125-6-maxime.chevallier@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-03-08,3,4,media: mediatek: vcodec: support h264 extend vsi,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250308074802.18929-3-yunfei.dong@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-03-10,1,1,"[net-next,v1,1/1] stmmac: intel: Fix warning message for return value in intel_tsn_lane_is_available()",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250310050835.808870-1-yong.liang.choong@linux.intel.com/
noise,C,unrelated-cc,generic,new,2025-03-10,1,1,[net] net: ethernet: mediatek: Fix bit field in mtk_set_queue_speed(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/eaab1b7b-b33b-458b-a89a-81391bd2e6e8@stanley.mountain/
noise,C,unrelated-cc,generic,new,2025-03-10,1,2,"[net-next,0/2] net: stmmac: avoid unnecessary work in stmmac_release()/stmmac_dvr_remove()",https://patchwork.kernel.org/project/linux-arm-kernel/patch/Z87bpDd7QYYVU0ML@shell.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-11,1,1,"[net-next,v2,net-next,v2] net: wwan: t7xx: Change PM_AUTOSUSPEND_MS to 5000",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250311020121.914989-1-jackbb_wu@compal.com/
noise,C,unrelated-cc,generic,new,2025-03-11,14,8,Add more feautues for ENETC v4 - round 2,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250311053830.1516523-10-wei.fang@nxp.com/
noise,C,unrelated-cc,generic,new,2025-03-11,2,4,block: nvme: fix blktests nvme/039 failure,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250311104359.1767728-3-shinichiro.kawasaki@wdc.com/
noise,C,unrelated-cc,generic,new,2025-03-11,1,3,"[net,v3] net: ethernet: ti: am65-cpsw: Fix NAPI registration sequence",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250311154259.102865-1-s-vadapalli@ti.com/
noise,C,unrelated-cc,generic,new,2025-03-11,13,4,wifi: mt76: mt7996: Preliminary work to support MLO,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250311-mt7996-mlo-v2-1-31df6972519b@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-12,9,4,net: stmmac: remove unnecessary of_get_phy_mode() calls,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tsIGi-005uzx-3p@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-12,21,2,wifi: mt76: mt7996: second preliminary work to support MLO,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250312-b4-mt7996-mlo-p2-v1-21-015b3d6fd928@kernel.org/
noise,C,unrelated-cc,generic,"accepted,superseded",2025-03-12,1,4,"[RESEND,net-next,v2] net: stmmac: dwmac-rk: Provide FIFO sizes for DWMAC 1000",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250312163426.2178314-1-wens@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-12,1,1,[net] net: stmmac: dwc-qos-eth: use devm_kzalloc() for AXI data,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tsRyv-0064nU-O9@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-13,1,1,block: remove unused parameter,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250313035322.243239-1-anuj20.g@samsung.com/
noise,C,unrelated-cc,generic,new,2025-03-13,3,2,Clean up deprecated PCI calls,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250313161422.97174-3-phasta@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-14,1,1,media: mediatek: vcodec: Correct vsi_core framebuffer size,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250314075703.4167532-1-fshao@chromium.org/
noise,C,unrelated-cc,generic,new,2025-03-14,1,1,[net] net: ti: icssg-prueth: Add lock to stats,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250314102721.1394366-1-danishanwar@ti.com/
noise,C,unrelated-cc,generic,new,2025-03-14,1,1,net: airoha: fix CONFIG_DEBUG_FS check,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250314155009.4114308-1-arnd@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-14,1,1,[net-next] net: stmmac: remove redundant racy tear-down in stmmac_dvr_remove(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tt9Ml-006xIA-EF@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-14,1,1,[net-next] net: stmmac: remove unnecessary stmmac_mac_set() in stmmac_release(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1tt9Mq-006xIG-IC@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-03-15,1,1,[6.1] media: mediatek: vcodec: Fix VP8 stateless decoder smatch warning,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250315102903.3634639-1-sdl@nppct.ru/
noise,C,unrelated-cc,generic,new,2025-03-18,1,1,"[net,v2] net: stmmac: Fix accessing freed irq affinity_hint",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250318032424.112067-1-dqfext@gmail.com/
noise,C,unrelated-cc,generic,new,2025-03-18,1,1,media: mtk-vcodec: Fix reference count leak in mtk_vcodec_fw_scp_init,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250318110556.903-1-linmq006@gmail.com/
noise,C,unrelated-cc,generic,new,2025-03-18,7,4,net: xdp: Add missing metadata support for some xdp drvs,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250318-mvneta-xdp-meta-v2-6-b6075778f61f@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-19,7,2,ufs-exynos stability fixes for gs101,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250319-exynos-ufs-stability-fixes-v2-6-96722cc2ba1b@linaro.org/
noise,C,unrelated-cc,generic,new,2025-03-21,1,1,[net-next] net: stmmac: Call xpcs_config_eee_mult_fact() only when xpcs is present,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250321103502.1303539-1-maxime.chevallier@bootlin.com/
noise,C,unrelated-cc,generic,new,2025-03-21,1,1,wifi: mt76: mt7996: remove duplicate check in mt7996_mcu_sta_mld_setup_tlv(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/fde7246b-08a2-4c2f-b2dc-c3fd0e6b300b@stanley.mountain/
noise,C,unrelated-cc,generic,new,2025-03-21,1,1,[next] wifi: mt76: mt7925: Fix logical vs bitwise typo,https://patchwork.kernel.org/project/linux-arm-kernel/patch/d323a443-4e81-4064-8563-b62274b53ef4@stanley.mountain/
noise,C,unrelated-cc,generic,new,2025-03-22,1,1,wifi: mt76: mt7996: avoid potential null deref in mt7996_get_et_stats(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250322141910.4461-1-qasdev00@gmail.com/
noise,C,unrelated-cc,generic,new,2025-03-22,1,2,[v2] wifi: mt76: mt7996: prevent uninit return in mt7996_mac_sta_add_links,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250322230137.28164-1-qasdev00@gmail.com/
noise,C,unrelated-cc,generic,new,2025-03-24,1,1,"[net-next,v1,1/1] stmmac: intel: interface switching support for RPL-P platform",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250324062742.462771-1-yong.liang.choong@linux.intel.com/
noise,C,unrelated-cc,generic,new,2025-03-24,3,6,stmmac: Several PCI-related improvements,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250324092928.9482-4-phasta@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-25,1,1,"[mt76] Revert ""wifi: mt76: Check link_conf pointer in mt76_connac_mcu_sta_basic_tlv()""",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250325-mt76_connac_mcu_sta_basic_tlv-link_conf-revert-v1-1-b84efefb74ee@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-28,1,1,[5.10] gso: fix udp gso fraglist segmentation after pull from frag_list,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250328052315.1205798-1-sdl@nppct.ru/
noise,C,unrelated-cc,generic,new,2025-03-28,1,3,"[v5,1/1] scsi: ufs: core: add device level exception support",https://patchwork.kernel.org/project/linux-arm-kernel/patch/6278d7c125b2f0cf5056f4a647a4b9c1fdd24fc7.1743198325.git.quic_nguyenb@quicinc.com/
noise,C,unrelated-cc,generic,new,2025-03-30,1,1,[v2] wifi: at76c50x: fix use after free access in at76_disconnect,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250330103110.44080-1-abdun.nihaal@gmail.com/
noise,C,unrelated-cc,generic,new,2025-03-31,1,1,[net] net: airoha: Fix qid report in airoha_tc_get_htb_get_leaf_queue(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250331-airoha-htb-qdisc-offload-del-fix-v1-1-4ea429c2c968@kernel.org/
noise,C,unrelated-cc,generic,new,2025-03-31,1,1,"[v1,1/1] media: raspberrypi: rp1-cfe: Remove (explicitly) unused header",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250331072136.3987653-1-andriy.shevchenko@linux.intel.com/
noise,C,unrelated-cc,generic,new,2025-03-31,1,1,[v2] net: mdio: mux-meson-gxl: set 28th bit in eth_reg2,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250331074420.3443748-1-christianshewitt@gmail.com/
noise,C,unrelated-cc,generic,new,2025-03-31,1,1,[net] net: airoha: Fix ETS priomap validation,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250331-airoha-ets-validate-priomap-v1-1-60a524488672@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-01,2,5,"[v6,1/2] media: amphion: Reduce decoding latency for HEVC decoder",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250401090659.1702-2-ming.qian@oss.nxp.com/
noise,C,unrelated-cc,generic,new,2025-04-01,1,4,"[net,v4] net: airoha: Validate egress gdm port in airoha_ppe_foe_entry_prepare()",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250401-airoha-validate-egress-gdm-port-v4-1-c7315d33ce10@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-02,1,1,wifi: mt76: scan: Fix 'mlink' dereferenced before IS_ERR_OR_NULL check,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250402062415.25434-1-jiangfeng@kylinos.cn/
noise,C,unrelated-cc,arm,new,2025-04-02,4,4,PCI/arm64/ath11k/ath12k: Rename pwrctrl Kconfig symbols,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250402132634.18065-5-johan+linaro@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-03,1,1,media: verisilicon: Enable wide 4K in AV1 decoder,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250403-hantro-av1-wuhd-v1-1-334629cb7f63@collabora.com/
noise,C,unrelated-cc,generic,new,2025-04-04,1,2,[v2] media: platform: rpi1-cfe: fix pad in call to get_mbus_config(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250404090026.2986810-1-demonsingur@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-07,1,2,[v2] wifi: mt76: mt7996: Fix null-ptr-deref in mt7996_mmio_wed_init(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250407032349.83360-1-bsdhenrymartin@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-07,1,2,[v2] wifi: mt76: mt7915: Fix null-ptr-deref in mt7915_mmio_wed_init(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250407061900.85317-1-bsdhenrymartin@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-07,1,2,wifi: mt76: mt7996: Add NULL check in mt7996_thermal_init,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250407095551.32127-1-hanchunchao@inspur.com/
noise,C,unrelated-cc,generic,new,2025-04-07,1,2,[RESEND] virtiofs: add filesystem context source name check,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250407115111.25535-1-xiangsheng.hou@mediatek.com/
noise,C,unrelated-cc,generic,new,2025-04-07,1,1,[net-next] net: stmmac: stm32: simplify clock handling,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u1rwV-0013jc-Ez@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-09,2,4,net: stmmac: stmmac_pltfr_find_clk(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u2QO4-001Rp2-Dy@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-09,2,4,Add L2 hw acceleration for airoha_eth driver,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250409-airoha-flowtable-l2b-v2-1-4a1e3935ea92@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-09,1,1,media: verisilicono: Enable NV15 support for Rockchip VDPU981,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250409-b4-hantro-nv15-support-v1-1-7e11e47fd0c9@collabora.com/
noise,C,unrelated-cc,generic,new,2025-04-10,1,1,[v2] media: imx: Fix NULL pointer dereference,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250410050543.6963-1-siddarthsgml@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-10,1,4,[v4] media: platform: exynos4-is: Use of_get_available_child_by_name(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250410055223.5048-1-biju.das.jz@bp.renesas.com/
noise,C,unrelated-cc,generic,new,2025-04-10,2,2,"[net-next,v2,1/2] net: phy: mediatek: permit to compile test GE SOC PHY driver",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250410100410.348-2-ansuelsmth@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-10,6,2,net: dsa: mt7530: modernize MIB handling + fix,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250410163022.3695-7-ansuelsmth@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-12,5,4,net: stmmac: remove unnecessary initialisation of 1µs TIC counter,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u3Vuv-000E7y-9k@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-12,4,2,net: stmmac: qcom-ethqos: simplifications,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u3bYQ-000EcK-9K@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-14,4,4,net: stmmac: anarion: cleanups,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u4Fla-000XjM-Bw@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-14,1,2,"[net-next,v2] net: stmmac: imx: use stmmac_pltfr_probe()",https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u4Flp-000XlM-Tb@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-14,1,2,"[net-next,0/2] net: stmmac: ingenic: cleanups",https://patchwork.kernel.org/project/linux-arm-kernel/patch/Z_0u9pA0Ziop-BuU@shell.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-14,5,1,"[net,1/5] net: ethernet: mtk_eth_soc: revise mdc divider configuration",https://patchwork.kernel.org/project/linux-arm-kernel/patch/08498e31e830cf0ee1ceb4fc1313d5c528a69150.1744654076.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-04-15,1,4,"[net-next,v4] net: airoha: Add matchall filter offload support",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250415-airoha-hw-rx-ratelimit-v4-1-03458784fbc3@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-15,3,8,Bug fixes from XDP and perout series,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250415090543.717991-4-m-malladi@ti.com/
noise,C,unrelated-cc,generic,new,2025-04-15,1,1,[net-next] net: stmmac: intel: remove unnecessary setting max_speed,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u4dIh-000dT5-Kt@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-15,1,1,[net-next] net: stmmac: sun8i: use stmmac_pltfr_probe(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u4dKb-000dV7-3B@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-15,1,1,[net-next] net: phy: mediatek: init val in .phy_led_polarity_set for AN7581,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250415105313.3409-1-ansuelsmth@gmail.com/
noise,C,unrelated-cc,generic,new,2025-04-15,3,2,net: stmmac: sunxi cleanups,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u4frZ-000nMl-BB@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-15,1,2,"[net-next,0/3] net: stmmac: sti cleanups",https://patchwork.kernel.org/project/linux-arm-kernel/patch/Z_6Mfx_SrionoU-e@shell.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-16,5,1,"[net,v2,1/5] net: ethernet: mtk_eth_soc: reapply mdc divider on reset",https://patchwork.kernel.org/project/linux-arm-kernel/patch/8ab7381447e6cdcb317d5b5a6ddd90a1734efcb0.1744764277.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-04-16,1,1,net: ethtool: Adjust exactly ETH_GSTRING_LEN-long stats to use memcpy,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250416010210.work.904-kees@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-16,1,1,[net-next] net: stmmac: dwc-qos: use PHY clock-stop capability,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u4zi1-000xHh-57@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-16,1,1,[net-next] net: stmmac: mediatek: stop initialising plat->mac_interface,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u4zyh-000xVE-PG@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-16,8,2,net: Phase out hybrid PCI devres API,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250416164407.127261-5-phasta@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-17,1,1,"[net,v3] net: ethernet: mtk_eth_soc: net: revise NETSYSv3 hardware configuration",https://patchwork.kernel.org/project/linux-arm-kernel/patch/b71f8fd9d4bb69c646c4d558f9331dd965068606.1744907886.git.daniel@makrotopia.org/
noise,C,unrelated-cc,generic,new,2025-04-17,1,3,"[net-next,v3] net: stmmac: visconti: convert to set_clk_tx_rate() method",https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u5SiQ-001I0B-OQ@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-17,5,6,net: stmmac: socfpga: fix init ordering and cleanups,https://patchwork.kernel.org/project/linux-arm-kernel/patch/E1u5Snd-001IJe-Cx@rmk-PC.armlinux.org.uk/
noise,C,unrelated-cc,generic,new,2025-04-17,1,1,wifi: mt76: Remove an unneeded local variable in mt76x02_dma_init(),https://patchwork.kernel.org/project/linux-arm-kernel/patch/e86d5602bdd8b6bd22258ee69536992f39470bf5.1744928865.git.christophe.jaillet@wanadoo.fr/
noise,C,unrelated-cc,generic,new,2025-04-18,5,4,media: imx-jpeg: Fix some motion-jpeg decoding,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250418070826.141-4-ming.qian@oss.nxp.com/
noise,C,unrelated-cc,generic,new,2025-04-18,2,2,Enable multiple IRQ lines support in airoha_eth driver,https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250418-airoha-eth-multi-irq-v1-1-1ab0083ca3c1@kernel.org/
noise,C,unrelated-cc,generic,new,2025-04-18,1,1,"[next] net: axienet: Fix spelling mistake ""archecture"" -> ""architecture""",https://patchwork.kernel.org/project/linux-arm-kernel/patch/20250418112447.533746-1-colin.i.king@gmail.com/
